wallet_address,amount_ui
A5epDQgyJApNwtdedNigoyS3WBrqV6tq9PJb4iWQ54FK,140000.0
6UnWB62sf4BYnwJkordQp7RH9geTSqa4uEXLGzqp8TrU,140000.0
5c1UWQDHmCdcfVdXhKYPSuzr8b8spA6XV9vL5mGRefrj,133303.32235
CkgpXtEyZCRF5aRZQMaB8AGXtnCcfxbL1qNkEjWuetNd,116168.780176
Dc41pW7u5zHQdJyLA1ZH1VvKkGTGryebHg3bh3gEKKpF,115166.508835
EJsG6ywPoDG3yChg5kXHXUWaefNuDgytwKSsFmMyWxmT,100000.0
5rjoNSFB8vTQccYi81R9MK9LdYrTgnaFxpwFFL2vwHXe,84220.000402
bP5CLvjoLRLhKjhtP1WZgG7bAcMEj1eckh8HwDFXCPf,83707.484847
6t6JCRitxPYDG6UZm41Sz1UNWozYHcKuyKEdNiFJhBpD,81877.961861
FeRNb8t8VyuwtXpoDrhVm6bwNZxdzmKaKXerSL4kKJck,74941.631772
2XzTjtUZaf5a1syi6H5gshTAatLqaSMpuYE7Q9VXmTE3,74735.867677
65iwEbSCvm6h2aMAk6XRzZgs5NNNbZzM1GpmL3W32d2k,74625.481072
7hz7HjB5hVRa6NUv6XoxmaRMCzhDiDD9uGGmXRF3TDS2,73519.633189
F4DdJJUBJaGfD4huyYX3VSSdZZP7p9erYR8hnvMN9fjW,70000.0
FidZFGH6udgG8K75edT9uEe3sYEkXMkFz8nPG7BkUtSz,68448.163501
BUerV6p8Syo2hjGQn5tPaaE7dRSFMGfYmtjoAYkriLd3,65009.437979
4LT1rWp5LjhHAjQDcVMnQUDZhjk4J1u67EBjs5kXxtBc,61461.298168
342yLwK9aU5AF1DjqCgTdH4jf3nogTZHn6j1nFC94Zbe,56232.073377
BAp4jY6AriGQP2hwiEzbNrcr5t7ah1CDGyHNAzznBq3j,52764.036596
5SfKUo6hJaaHFfcJAUHEvheXo6qfvjsaS2A3vxecnYLf,50937.021963
D9wgJZfs2fW1BQUvKBmtB3JsZdzf6uPeka8FU6Haprx2,50518.465373
3RoapatQKD1dpmRxCW25nNCmaWnu48NKBhQJjJcSSzZn,49432.957241
7giQBqYV6YTtkCaeXmdCvTxtSNEb3852u4XGP1BLFW5i,46729.579609
7zHfH2CdSvp9RGQhhwmrYMADyVw3SXRnPfYZcTJDAxWv,45416.017481
CzMTTihyJzb7WT3MiAB5wTjmfv3nW5foEjkHeqNLg2eC,44235.242449
FTCXHxoUMMfdHZ4xgk2izbZ38onYbyfAHuM7WDqhNW2G,43006.660073
EXuXEZY44sN3ou6VTcBkpzPw8r6zcBFJxmPHJh5ATGno,41144.808631
5Z7wUTB2x3miPtDzamF7EdxRCkUscczinBSotuy8yUfW,41086.40685
JDkjjzTKYVa7WekeAFNsEDWZC6jLQ75MiJxWLxhoGtD9,40761.416768
HpgdC9Eu8ynjLGFP787m9tu9Fag6qZadMf9ozfbseLsF,38592.10517
DA31LgcaCvUKWmd2w15GnnxJuRjEGN8QPc7Vz1NYBQfM,38034.310506
8khKpE8wNqrN2QeCA9uEAVTSLwDkLmsBMnV7MwhytVCG,31244.940938
C3F5kXxR3AN7yZPGd9mp8tHrbgdDv88zJHAKPL5yheGt,29896.392628
5ny9fF4b4AtuixVV6oeU76fi56jT5jnJ4thb4nspvrhi,27836.318853
B1ocqeYGGYK8GMEXzmwqm9cX5TswitkQ5WT8R3xJWPq4,27580.769797
7jxJejFnX5WPvABdD8USmVoAE5Q2BKa7MVfPNMC172QU,26823.563023
7XRF39uBWDs7Rqx4tjGRFbRRo1zrSxZBzL11nbCCGZsd,24681.6656
6RBBKmm1kKTLNmFCmBpJ4cpBQ6Xf6Ad3gyE4tmkDJ8wi,24597.948778
Eu3iHGa2yqhZK1DCG3DASTG58wPErjF82JpWK3c8QYR3,24461.806336
2zSejxzCb2VXH8bgvf4NhTj45SvN2QrUkrnKk1bkycF9,23483.537694
Ed6QnnFXEbHi4YYu4imv6nR6UigS1Q8vLLgYwJ4TE3NM,23332.506323
9d7aBj27TbZFtDayhcgXGDwkKStEN2cJunsGnkDNtBnW,22448.170335
YxBTDA1egX9Ngn7W4YivduH6vZ56P8ojHtg1qfaeHcq,20430.653051
GHhhRG8efySU3FTwNeyCqppaqvJ8opXbUmPUJsrKzaTR,20369.823116
8pLtrZvUp64eBn1ixjFWdftxPi8JThfK8YpRWpi9gbDZ,20083.882415
A8ZdAqwB7gs8KRBnSjFa8dYv6mFD3yGJZQm28oHGDQJS,20056.169832
GAG3Cd7YvpH33N9PSVbxdJVJAfwiRpCEg95bMtwArABd,18884.796877
3rk7u5fLDGCQCwjy6nmUTSRqhSBGNRdxFGybzaHH9GUh,18118.911561
39iLZghLFBrtZp8TR7FaqgjtyPZicQbKEGF6K8akAfRL,18059.535886
HVAcDinHtpAqhL4thFc3NN864nbz8cvpTEGztNhtgwLK,16479.17668
72jczfcMtFjuYq77kyUPGMQuJMxfaLeFR18HWQpn3eQQ,16209.261127
DDoAsBCRcvPHfWGZ21jXxwo2hGB1peQ2JKy4B5sPtS2S,15994.296987
B6ucDSaQjnbp7HeoheB444GihYL8UAhkw6PCTcGJYLBG,15794.934613
7zDgko8zqducexXt1ceVxCKU9HBknuUzKPMbHweFv1ky,14648.300812
3muYHbnD1Wz2Trem5ggnWaoM5SQnvnjTC45cJqE2CmSm,13238.560452
CWtZVqpr3ENJ47569MGvnp6i9UnSKhwgw9Ut1hLBqA8B,12462.397271
CFVvBZvD8JjTtMoJhVwgxfVRaNXtLYSgL6DLgKHF5F5j,12453.523803
HsSYZYHFgvcdsvkTPVAitUXyRKGAqG3vKzeLBumcjY3i,12393.10225
6axHNGTUCLiSMBVwPFnApXPtqNThZG7925ViHAD1VhC1,11730.498666
6ANEpcgv4yYYawyQonB2ZPEwQCcm1QhGYyb8NWH9yPPY,11564.438962
5JzDsE6YVzz7mnk17TmfFH7jtjvRiL294SUzBj6YzQmR,11453.523803
EoFpe8C88tRSaWSqnKrQSMe77jgnMFajKx6wKE1KpagK,11418.355438
7tMX3NmxXUybPqov2XJtgevm7NJj7vijj59nMCFxvGxc,11158.071799
JB4Wsb8Fho1fZjExwSCiPRPr8eLv293Ut7tLype3LLKT,10891.264403
8uTk13KqoVXFBwNYJDn6Li3VyzXZxjy26s6VJgHq6oPK,10745.953256
FKmAiBMUCWVZ9nUJxmCzepv3TvqMn2fmD8xPryRHPEWn,10414.470981
Gti6VLcejG618k1S9BXKuqF5PYDNSKkJwupUwwxB9T7R,10308.949497
5S7LKhAuDVr6ggH2hPAPjYF3cCQNjRKULkguF6RfTjvb,10000.0
ArXAExNfoKeQQHU8pMSbNdKqQz5AWpfAHiLdEeESb5BK,9831.161253
GQp9iE4LnWLGw35rzAwShrBDtzVGYDqPL6DL3nkWkmfs,9195.08875
21G8ytDX3xbmevqAqYKKbbsxpMRxXcFXVqY96Sv9vpsi,9057.953078
Bwc9gEM9yoaJLonsbabnumc2WT655ugv1tNMfvDrEKQP,9000.467331
3RcGGzkx68fdVmF3RL31MEXjgLBuAZVjxjj4ZkD3cUNw,8630.251628
A414cfp69YrMH1q39d2VfVPwfepEfqGYitCFaFHMYbUt,8011.87872
ETpbLnFAjhbP6FSXcrNt3EEMpoq1nmTUhcmC8SJY2exX,7918.612044
CZnhc65LnFHdvjsSCjHfcwNJEg78KmaA9M4CrBW1GiCE,7470.310242
Ao6E1tQcgLoG38EnXMq7SBbfm9NxdHB43hh3zaYdmyjM,7218.738438
4nsXP4SoXCkQnLKXZZdoGNQWRxgHz7TrjgQvDavQpgev,6911.320798
DLXX9UpomdBuFQWnV8xVeHagc56SEBWtB8WNgzvwfX4m,6083.631779
3PP9rAxSyKeJFk1R29UXgSsJ5krrXomEEVjg1PbACda8,5791.483227
GFQyiNZ53pf7aWaHe8w2ZEoCdbZiWXeEs5WeWk6GziKs,5780.214958
B8ErNeEZpJxhjhd1BUQieXpz4PrAmiewMS7Hknwruds1,5713.627159
7cFPiEp5xWuzvsjjZ6yLModsqXWJ6pSAVH4Jy1hH5i9e,5511.484585
EzkQaCvNyvpQAnxZ15nLMLrTf6xczjSaGGbv8ciQekJt,5508.265855
8sYS6bKcCzYFEbvAbyZZZzsbeheqGQdQzdXwdQMPxuuJ,5359.243101
DEAKAuxxr3ZtvucQR9anYqE9fKv2up54yPxETbWcTS15,5334.407203
GkpE2axxoKHeUP6wAXPTe8cKeBMCwF3xmsf4XpAnKXTd,5256.988303
GqSxWQBHKzDLqY3DrXtdfbdibhi2YYJaSstcTd7aJ4c2,5243.55236
AzQQJXqHfW3cxKrsqF1BAsZok9qmzSu6rM85dfvQXahL,5234.688403
8hwXEEdnCfA7eZLiEY1T8FyWerCaKuyEW3gUNkbeTNop,5200.527251
4gKMFR8PjXWdh67imR2DNvXqYb57Ao5SNyhLQLENbTmZ,5187.700781
7dc5ReyWQf1ZELLTB7xKYAttdLPdN8CPS36JWPt7D3Ac,5116.670206
9qUpvo7CFAambEmp6GcsEmDo3kwfbMRjyHKkdYwRVXLQ,4949.082521
4amWf39i5xGMDbZDa6gNNYLMpuVtDxeX8DeGBnsnPXrL,4940.653557
53RM1LohfMiKedM49N92EiiXDyLLCKXY4ThKZLyakEsQ,4871.163587
4L6PBCTTy4u1XDFz1pPri6PW9MN8o7wvNyeTBAnSs9Vt,4799.307628
9LXfY1LAwKtGYkCtYfjQ1XqC2xXtDLKEphQ56zTaeJTs,4719.297596
6tSz5R4m8LxzFJs9LwPtU4gDzDt86HVhffRpdQRCb73,4640.586798
F9EcjiS2zyKPv5HYMUihVzbvkci6Nak7KkTPQf9USV2w,4371.0
E5fKW3HxbgeCk6xECe1XRoaHaXudXEqv4XeEyknza2xs,4024.471316
2Rc3C69tfujC9prKEa6qQ44NmWVJbTwVETWoggB4agYG,3798.625088
2vcpALMUaVMttYLBnfWWkBngXZW2AhPdNAWUMAH4Hsrb,3767.689922
HAD4m77wr1d9fjrrv9gdnWhYCaMwpTttN357HJgkT7eT,3193.551721
9wVp2RfTiT46LE8hciK4DeESNunoEBfHpsAApd9mymxN,3055.864328
Bx5PrgKRWkAmYeSxs8Bt6j7UC9khXFi6cT7Agwhi4B36,2855.61066
9rDwrDtYKLY5u2XGpsAitCtcjsaH2UsaASTPYBrTgJip,2541.02035
HbLEAbXG8AjEC4tU6YWSfVaVTjuP5zpbepD2wnfpgB52,2534.491363
XTYxmqYdS66fGJcH2y5W8M9TnaVa1x41rgvconK51JS,2519.6426
FQfhtbjQNn3gH5bpQwJkwMt8qpmH3SLzGJ147bHfTzSM,2497.377941
8FTSvTbSdttDWQfw7TYn87LnTZSVrvk46csM8ELEokty,2308.86972
JDWZk9E25yjVCLoqB3pbcupSJx8rjcfHtpG7VE4eiBi9,2277.792841
6o53qeXMESG24HrAZdPFDwDyd3vuGXPGBA2DpfNyw5iq,2276.620111
HKjA8HfqK3KGjqwhxE7amy6koMoXHrNfkkpNYVLAhxP5,2275.230388
31UXoXdWHDzehbFeyBrtv9xWA9RL9eiPskqmGE6q6hVW,2274.642753
GY1XtVQgeKBAxW4GRNF2qbYxT6Baavqvm697q96m3xjK,2205.802974
9oNRAhqzh6EHXYmkShQ9qDy25MUrQAMv2JNd72WsdAXJ,2006.672224
7SXEzjpc3STFyZJNF1orjYKUKgmNyDsabHBZ6ukLBGqU,1997.04132
45umsfeem5DbdkTt2JEWXoh1j8w3P8txc6Uqi8PeTKk2,1816.914188
76RSsvSUUirtu7HDVoxFEmqkLifYNm4FSbWkUpBZcapJ,1768.22369
24zr2S6zxfm8qJv5xKVtk1kLZkdu4bXppxWRQRwESDw9,1595.917477
BpjaQX4eXQ1goAZnLDmhb1e43qN2BgQhZsVEY5knTYVx,1558.285028
BGJXckExE8BHDLDLnSUpCc9sojn12sVseYSZDr5cu1py,1546.891967
DaZBkmu4Qj5HRibxMsA9CD8Ta9n63EErzEktq1iTcEvX,1546.61489
AueTz4EvEGz9RLxV3oNmLh3WYXvEXprLd2fowpiZma3x,1541.285346
6jf5eP97MGzLhMKtbTkttFxXB27w1yGR54ARGKhXBBBt,1522.327665
FyAzvKger87yjk8fv88vyybRkL7gj2eLy62RbgXbN3QF,1452.285989
8HSyPnBWnFCZtVkuW18UVJoJx5SHu1UGc9mEc2q7vLG9,1359.436263
3anpGkutGFPGhoGxwjZMFkUEf9HZUQyig7vKqThhRGLN,1310.678841
3bJoek7ZqZW56RGGfieQSUJ6YfQVXaF5YTPZQeRvnZBP,1293.185109
33xJG5GPcgNqdbBHKFEK7nYwQ2FLr2eS2ZLKSBkLyNe3,1162.848028
HUTAeBkNMNzUoH4WaFAtT418s8yQaMZFo72EvR7jYsxQ,1145.145355
3x4okdnFTYdUkrvEWKPm17H4DNppY7SD884zNbTp496x,1111.221903
HYJXX2pBSLsjLE87vG7aSFJFFHwiRkcU4dmzm2ZZsf4T,999.845826
41YwDSvaNLPoFj3hVK1vNHUx5KQHy5ygi5rLqePMRMLG,991.317668
8k18gbKRngK6eiavZtsVLyYtUFaQZ3j5oQXCVD6Q96Sz,977.088124
GeWtSnyrWULzRjVugNSzJcqnmAaxT4oox5GPvMpaCJej,821.792965
HkApWrb7WncPJsqbhy3C8imUigV7APyy4c64yvDeTveD,765.60564
HcXjf4rWzdc2V3qZcaNJYgfi61sFTjBGUBYjxUT9GmRG,765.099474
8KNZtiM1V3fejC3TKYCLToU8cQ7NTbxgxcaXbT6SEb37,759.884844
7hX4FVbvZvShtKEqFr9hWW9Q2UJ8QfRSyq3Nuervgzna,741.544304
FnCh5PwgcGhyLmHdFzYNexmngZECxY4eruJKSjus5cyY,729.396089
DQo3X83xyEB74gE9ZbPEhtKtGt99ZDepprFuPGj2F2oH,688.544323
8uxtBsapPTxee6PebrCtaTVt1qsE5Rfh1j5r4boMFQcn,635.774992
E8vQ8jHZi5AjoddzjJqn2Bq3SNg7BUe8P29V7tyt2qLZ,539.913274
CAcQUYVnd24cLWmw54FLi7vpZRKqguy9HHz4ijVNPyb7,531.994162
Uy9oc7chJUrcWYZ1ihAa5HQ5vBMCEWeGT5cB73THLz2,446.214323
6LGUcy7C7KiHHmVJDowqisg8huVX2T3Lxa2mH4GigW8y,398.43884
3P9yo3jvrtURCJdaEreN7sDUsd4xAjBsCjSwaFxLSdmp,375.13606
GC2M1yV2JhraDjMvVBUL9B9GMcAXkYchfFukPJ4yZgSY,247.320947
CzbLavCo59V5WbysLegivJDrWPrH4XDsJ4T4keZMQVMN,204.643427
Xdn7EjSsNvhCtGLUoPjsWXCDFKfr2SvvZ2hMtanD6vS,173.356814
Atk9BtaPbbLdmsp5iMgqRBdLkSzziBWSqaXhzbxXQfrU,169.177199
29MWtW6Rsi6cN8BYgnK5W2HpEEj7LY6n7Zy1HHsoS8sC,126.434662
Fyqk8pAFJPVe5vzTjDENRURrWLaQ5YxyfRmfDX47ePp3,125.03127
7yQ8fvpEC9i4ZD9w1oS6WAEcTCxiAnvFSigHumhd59W5,123.728172
urzzpZfSDjgzVccs2JWBoZpwvBvrBQyz5d91E6eKp1u,86.885824
AP1kUCMgBZmdYtm33sGAi8Ax9aTQ2nFHBJRNBSjqXBi,72.0023
HqauZAXX3wYPoMaRHDFy9U1yLBMmMuXBThzjMRQ6egmF,60.340247
FpUu5ssL28dudp1uHHZj9CSaiczaLP2K6E64NmLj38Gt,54.135002
FwqaV2GTgK3AsVqiHGbQ5WzWaaTaRiXbRekVZdXJCKES,38.98277
DeSP69bRkNshb1BJ1agXa44Fyhg1pRWdrmp88ZZPM6hL,23.56994
Ep97AgXZqzstrkfWbzhwBZkZvutEQBczBuHUW8SbvdfY,21.698781
7gpYZg5DZW7xXw18yYLiWr45ywrYKUG43D8Q45PphmNA,17.361686
CXKgbQE8ni2Vgw9ggcRpiwkGGgznL4aX2mmYoTnsKDF9,13.766491
D66P331xc9bjiqg5wNfoLmwGxMzCgehzB4aE57HG7JT3,8.922317
7M8ruVgrDStCZ5287J3cVuNShcfrz3o4SAMq9sd9drYS,5.653322
BzfgRbVAa26Qr7GSyBUhTVdkgZqAqe3tKnbYuiFKXdB,4.947453
HVtLaCCPYHzKgf3LARpEJsEnyNnrjd3RmP4phkYxvfXP,4.831091
ay3MxRh3KxihcD3r2pcvZKHWF3QHdM4kv3G8CjNbsHS,4.369026
BhnxRr3uGDZwiEha434zX9Qtc3cUkBzaSBiEqCzw5qYi,4.13194
7Zd8FHUu52qX2yQiYyWT6cd6rViEmxRUdfMNd7uCYrEW,3.498029
347WDUDgSZQLPsN3qAcfFH14F5W27zwaWPoLugH3fv8J,3.047161
8vqH26GsnenYwFGu21vTd7tgT7DdRxEBV2xgAyx1sTD6,3.027027
65TVCnuGtRbgdGYvL6EN3S4pZibm5FYeQ9xf6GboChWB,1.762866
5Y1rpoBxMLGQxDZQ36FNsdJL6GHZUPmQR8wwKs2wHYUq,1.709287
HX5vzGqC1yVkeUg7nzx2pSERGuCwQ45qcaeX1oPRtihV,1.621133
FponxR6vYZLDWHBkjgyKEmJx6QGfPByVhKFgLDhnXDiu,1.054964
5WJ8vABvVHzNwutbtqKBAMPXWENa5Vin2i7FGKinPa9x,0.476405
CLWhZQw3Kxzu5BgisDQZL4d96SVHLA79AkVwkZ1VrTbC,0.440034
ErgEcpzGqy3cD51jaMEaGESuV1XMPcvqMcad7cg8Pitn,0.095563
HSp54GBuHTiBPCgbznUuz7XC6eDdkkogk9CWPyNTdpGr,0.070067
3ZGDcAsxdmspuqafeShyMpXHwVXFVjtgmyqfDNV4JjEX,0.047686
74nv2YwaSxNKB5vQ46wQJsNCU2MVcXsP1gFfLUS91AqR,0.024264
EU5zPMcNsLMTF1H7odF5XSQPRfDADcJGD38kKQDsKu36,0.015619
A1hbjJt8ZKbB8f49aPypGhKkmvVChYyKpFtJCiSD5tLF,0.011555
BaVpEiDyxAUUimRoF3U5TcXau5P4Dr5h1J5KHbfh7cbe,0.00975
B7KfaRkAarcVJaWDgyVFSr1TaLfc5sdK6Z1i1KWr68UN,0.009689
FdceaYY5d6jo1EsAB7paVcwQKaYe94ach71ETU4kLpxZ,0.009681
HhcA1GbBVKh5BpSuGvcvNGYzon5x8FVVLHjqG9g1xW4F,0.00949
6Y2gB8vnSRjgXN2LDBDhdDiPhHhK4ftB7QcvZ4n5FWHd,0.009271
24xBroYdzGcMo1GVUan1ApoVSAdwcL3i7SCd6w1tUVAH,0.00889
FbUbnxFgCDbADnwi6sFcjQFgyDezoktKCb7aFHDJ9y5M,0.008851
CLKtL8mLtxBWF7En29Fut6pgac7sMZZG8AxxqBtVzRkW,0.008724
491Y9gxQvFWcNfqypGu1NasfNXNMaSecdwK3Htcya9w7,0.008649
BdxhabhzjMeBt32xcszfAQsA41FGKqRauQW5rYN1GVfv,0.008442
BWj4kHyh2ioJXFapcApXTehSHkBbg4fyDYFJ1JV4Yk3c,0.008259
2DiYGajpM7aLGgiYBcyqfvG9boZFVQq675f6QKQwpKUM,0.008111
4vK2gNpU6PzC2rKq5JZUmdnV7tD7QQdUQE4FhK4saziz,0.008053
H278uZxTF99GJz641eNVhnrD9XhYUTpcnJYdn1nvBwRm,0.007813
WmSxvGgxLsF3YWwKB3qhBuiRRBG29nt71hbWevJKeJG,0.007728
kb7dqUHsxchSTbz6y1ptwcB1uhdtD2iMqWbRxsAPBm1,0.007637
2G93tRTQLoT8gqaPmdhBSTjTVX3eBBGeHkTdPuUcYc8j,0.007567
83SG9pqdudtXz21gY3xBbkM6LCN2WzkY1gCjPaS9ypLg,0.00748
GNHNHDuN8Zoa4HWKBuutdkzArZqns3kHBH6XwJaiTr21,0.00742
26FXCFGuqwzTVxbr1gZwpEFrNDSoz2CfGnt2Bm4zVhje,0.007327
35DNm4Vs7VWrhjfJ8M6F1tUtyL48FKuLVLJbHVWnTYby,0.007307
94AdN38bN5yAh3qd1qt5bXJ8qMLVnSLiFvahAGyvDzki,0.007227
Fq9881x7ixXoGcCngi1wfe1HA1eTzYdpnsYPZ4VYFHT1,0.007205
23U7ffNHU8yiogYyjQqrp1RiSf8iq3Dc6jz2hZvjsLq6,0.007139
EWycsgj4nWB2PPYkKCtmWJKfTX35siTuYpTcV2eVG1CS,0.007081
E98MWQfz5FxQMe4Qx4XuZQHr7GWjQ6pxQWsJfxKjc9YJ,0.006932
L1UjsDweXyYmNqNRxAYaeeMuhvMHS3TcV9FSN2J1yEN,0.006175
GnSqf64orZzW7AnzXTBcbok3Gz6Bc5ZJQ2DYXWqm39Lr,0.006055
ALGVewYJPtGMQk7BLvbccrkuGkqvR3RhW5QdtYZ5goBy,0.006013
G6rx42zxaXAPvLejcdTterWPfkMFjgeC4Hs7v94wfn64,0.005966
5fq42ENueT1HcgAPYsTg1fz95L4RrFeEjZoCrSj3saCi,0.005685
2aWbf7xSJZx8m2kjebPwtkK4L62VajwqfjAgHM53eXAe,0.005561
9NTQgMV2LGbVLG9AwzbV9zK7N9YnjSRk7tfjdTC35sSE,0.005561
BL2vqxiH93hsAjxjxmwUTQCs78TwHWJmscX3NcxKDuq2,0.005269
3bu28CUjEkduWe91dGusGQQJFykFj11mptP5zoEM4As1,0.00467
ACWpK7rY9Kq9dVQ99ajA8kGdB6uck3kaNHGnyL539URC,0.004567
CNfezSzyrVdj84HVth7bC5jxAXwVWGoSgARfRTcDMBvH,0.004031
4MWhxezudgoqWCrrbYQePKo65tFGquumBqXorpDj9Mw3,0.003875
8FaDtbAoihgRv14de2mkbo7jQ5ztaUnwi42QhpLamf5H,0.003867
85URi9Qn5yuUYBNFQ8TEGujmpCedhTTJm5dkTB2CBDjY,0.003843
2whVY7ahyxEU5CFmprkFHTpyjoMKA6hcWBN5yR4MZ35S,0.003779
4WCUZRoitW3g6mTjAk3JKXA7iqtNA8tFr4sfuBvHmJE9,0.003697
wo1vfKA1Gb3t6e3u8UBrmL8DngzfubnanCWqhgDUek6,0.00367
AA41oJYAGysE7KUU9ACfP2oJYruUvfvwnRLzpVe25gde,0.00367
DLbzd2UQyYMnZUEq7YiaS4DP6JPvFJSvg8HX6SuwrMiQ,0.003489
Gg3LzTcgN4e5LqUBQ6KAvNkZ2FTnDE5GHpxacwwRLWLu,0.003388
CYyykEjWBNBkBSFbR5dQBXA3Yi2mRZ69SkGvzAjqGc4U,0.003147
7tssiVFbatgh9R1BhYmnrdiPpkrP6CDsmooBA7nP2DQt,0.003023
2Q4sy8Mw5GtxXSWUMGmSvFoDGd2wsXtJ1cfdP4RujPRa,0.002888
tBUmXiJYEWR9G1wHzd7JCiE3DCWbpgVgKQdiAANqtUj,0.002484
JPtoFbzWabw2LAEbBCT4HCSWpTysAFdKEonsm6p6D1y,0.002393
3sYkVhBH8HZHaG4g9YAaVGLtJMzhTWfnGfSLkGUTs4vx,0.002326
ErnGQ3Hqqaeuub28WvJ7jpRd5fNXT1jsXYVYSA7GNFbZ,0.002103
3WVqXvFnYuirYNwaTUYnAQr2FUgScXVrp9jZ65KSjdpp,0.001972
DdqG9WvraE7hSuumq57TsLkxWcipatzcEdw8cEWR3M9h,0.001773
DYLXifyNrc9JpYC4yWTeLLrmPpysmkfYTUVbQvkPdJ4b,0.001598
H9L3W8UfNwqKWks1BHRcggM5pQWdcVbfKMjnoUjXaW8M,0.001583
B1uYms17S1Eqou1qkh92SHsA8oUupcfDQLH3t9qV3t1U,0.001015
7Vdg4N5vK5D1vDJ7ovEDaZ4dHbQ4GbuJ476hWeGpKDE1,0.000933
ERP5fGGTc5tZmzHCzsiyNXa1SguMvD5AjFRK4zehcT2u,0.000699
2WEbZQiBnorhvxRYt7iCnMhY1XgTo2uy63gc9LLJNt6x,0.000686
BaTa9f1g7DhFzCkFifXQSfiz53Qx8sLretirXwXCp3WN,0.000651
GZS3FoEQuHuptUvsk6mCrWxjt7R7Qqa2ox3crGN23c2D,0.000566
9jzK6SpPX5LGnsqhnf3tiqzhXQB7Thmyhus4cVm32dh,0.000428
CQqbA61s7Rw9Sje3PAuDSAUuZ58gqUVqSN3tZHzDAGNg,0.000306
7vVF6oKHEajAdT6jAw7veC8Vhp14RvuoGwaZ7UmpL9dM,0.000218
2T9qzM3zycsxaKBDZ5qbkK4nimFreThfyfQDfFvbBpif,0.000158
2C7HF9Tw3r1MuDgaeaQXLPEZQ3ZAN3PEDbEJQDPu2aB3,0.000141
GW1ept5st6qxUqTxRHSe2rTjUzCrGXETTsdx3663tiaH,0.000122
9MUu8m2ERvZoeNqiMERamqLrnLKh3m2Td56QgbNPLNi1,7e-05
8RXqdSRFGLX8iifT2Cu5gD3fG7G4XcEBWCk9X5JejpG3,4.1e-05
8nDSWTiU6yRS467WHBrkUfDvFwVMoxDgwzqhxZ5mAPud,1.4e-05
3FSQVuqeeDzxbrvkfJRtoBz6H3pJisxiuWQd9UquwSgg,7e-06
HjcE49Mo9ZsULuKEooytgbQteBZBknP58dXiaCRoSNqp,2e-06
AVWGubND65nHYrMJRCM9qYYpxvT82sDXpJ9RTqUDHGne,11450241.866406
9LcHD9E5KNDyLZTDpqRXJEY1c9nhJKSbAwAqm3kxNcMr,868585.961776
7qNzoDNmCXXmJUiQqjstzEYTYHKRhhC7Hj2teMX2Lex5,585845.345175
7LkwDvJJs1wFfVEr3dPcLuTax3uYmQwEvvzY1DYXecSp,575280.43333
4V9JLjensLG2B8MzFA21acP5Un6QF5rC9fPdM3kiAPTB,213346.612281
HMQ5BkJaK8SkmGmLSzEHd2JSmwF94hDAMkmvdKvNC2Gc,156955.918114
2QUSBD5LmpQp94GPjynQ5khyKb5jGtLT7hBvVyVgCM86,156335.081738
3htWTdsotRTDTHAMfVmohnfYAt19Q9kZCWkenCG6HszD,153387.583132
Geip7CJhBDxELztbxpb1HMuLkrMTyJcewyiCUfqkcCk9,20264.778959
CnegK16ECvLv6syTCMF6AkeUFQhrbrMxckyABd38b7q2,14734.138493
GNRvke1URS5DAmHqrhmVL6fRX7d4YNsZNreYF4m6BxoY,5070.699396
6rGzNyFExMGLRUT9NmYBQjWDx352NGNVcdLnns9Qh2kT,4549.938832
5fZQkumKJaaTCTXaZ3t533BskrixX6piiozh1ZaoLgFh,0.763851
3n9LyyftsXX7g1eC2bXr6Dh3V6Xzu653LAdx8FnmPkSD,1427.583527
